date,line_id,line_name,shift_id,shift_name,planned_minutes,downtime_minutes,run_time_minutes,downtime_reason_category,downtime_reason_subcategory,downtime_cost_usd,ideal_cycle_time_sec,units_planned,units_produced,units_good,units_defective
2025-10-26,L2,Line 2 - Precision Assembly,S3,Night,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,834,829,5
2025-10-26,L3,Line 3 - Surface Treatment,S1,Morning,480,30.2,449.8,Material Issue,Material Shortage,357.37,60,480,429,415,14
2025-10-26,L3,Line 3 - Surface Treatment,S2,Afternoon,480,146.2,333.8,Equipment Failure,Mechanical Breakdown,1730.03,60,480,319,312,7
2025-10-26,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,26.7,453.3,Operator,Operator Availability / Training,213.6,20,1440,1039,1029,10
2025-10-26,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1268,1258,10
2025-10-27,L1,Line 1 - CNC Machining,S1,Morning,480,27.7,452.3,Material Issue,Material Quality Reject,392.42,45,640,488,480,8
2025-10-27,L1,Line 1 - CNC Machining,S2,Afternoon,480,31.2,448.8,Changeover,Product Setup / Changeover,442.0,45,640,550,538,12
2025-10-27,L1,Line 1 - CNC Machining,S3,Night,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,552,544,8
2025-10-27,L2,Line 2 - Precision Assembly,S1,Morning,480,61.7,418.3,Unplanned Maintenance,Unscheduled Repair,637.57,30,960,802,794,8
2025-10-27,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,960,949,11
2025-10-27,L2,Line 2 - Precision Assembly,S3,Night,480,20.2,459.8,Operator,Operator Availability / Training,208.73,30,960,782,774,8
2025-10-27,L3,Line 3 - Surface Treatment,S1,Morning,480,24.9,455.1,Material Issue,Material Quality Reject,294.65,60,480,372,368,4
2025-10-27,L3,Line 3 - Surface Treatment,S2,Afternoon,480,131.1,348.9,Equipment Failure,Mechanical Breakdown,1551.35,60,480,341,337,4
2025-10-27,L3,Line 3 - Surface Treatment,S3,Night,480,67.0,413.0,Planned Maintenance,Scheduled Preventive Maintenance,792.83,60,480,365,358,7
2025-10-27,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,51.6,428.4,Changeover,Product Setup / Changeover,412.8,20,1440,1139,1134,5
2025-10-27,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,45.2,434.8,Material Issue,Material Shortage,361.6,20,1440,1188,1179,9
2025-10-27,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,32.5,447.5,Material Issue,Material Quality Reject,260.0,20,1440,1203,1203,0
2025-10-28,L1,Line 1 - CNC Machining,S1,Morning,480,70.3,409.7,Planned Maintenance,Scheduled Preventive Maintenance,995.92,45,640,501,490,11
2025-10-28,L1,Line 1 - CNC Machining,S2,Afternoon,480,68.3,411.7,Equipment Failure,Mechanical Breakdown,967.58,45,640,450,444,6
2025-10-28,L1,Line 1 - CNC Machining,S3,Night,480,18.6,461.4,Unplanned Maintenance,Unscheduled Repair,263.5,45,640,487,480,7
2025-10-28,L2,Line 2 - Precision Assembly,S1,Morning,480,86.6,393.4,Equipment Failure,Electrical Fault,894.87,30,960,770,756,14
2025-10-28,L2,Line 2 - Precision Assembly,S2,Afternoon,480,28.3,451.7,Operator,Operator Availability / Training,292.43,30,960,840,837,3
2025-10-28,L2,Line 2 - Precision Assembly,S3,Night,480,117.5,362.5,Equipment Failure,Electrical Fault,1214.17,30,960,641,630,11
2025-10-28,L3,Line 3 - Surface Treatment,S1,Morning,480,162.3,317.7,Equipment Failure,Mechanical Breakdown,1920.55,60,480,288,277,11
2025-10-28,L3,Line 3 - Surface Treatment,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,60,480,433,423,10
2025-10-28,L3,Line 3 - Surface Treatment,S3,Night,480,22.1,457.9,Material Issue,Material Quality Reject,261.52,60,480,457,451,6
2025-10-28,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1440,1421,19
2025-10-28,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,17.0,463.0,Changeover,Product Setup / Changeover,136.0,20,1440,1389,1380,9
2025-10-28,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,62.0,418.0,Changeover,Product Setup / Changeover,496.0,20,1440,1075,1069,6
2025-10-29,L1,Line 1 - CNC Machining,S1,Morning,480,53.9,426.1,Changeover,Product Setup / Changeover,763.58,45,640,509,499,10
2025-10-29,L1,Line 1 - CNC Machining,S2,Afternoon,480,74.8,405.2,Equipment Failure,Mechanical Breakdown,1059.67,45,640,540,531,9
2025-10-29,L1,Line 1 - CNC Machining,S3,Night,480,15.4,464.6,Equipment Failure,Electrical Fault,218.17,45,640,538,530,8
2025-10-29,L2,Line 2 - Precision Assembly,S1,Morning,480,130.4,349.6,Unplanned Maintenance,Unscheduled Repair,1347.47,30,960,672,666,6
2025-10-29,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,863,853,10
2025-10-29,L2,Line 2 - Precision Assembly,S3,Night,480,38.9,441.1,Changeover,Product Setup / Changeover,401.97,30,960,882,870,12
2025-10-29,L3,Line 3 - Surface Treatment,S1,Morning,480,69.1,410.9,Unplanned Maintenance,Unscheduled Repair,817.68,60,480,370,358,12
2025-10-29,L3,Line 3 - Surface Treatment,S2,Afternoon,480,70.5,409.5,Changeover,Product Setup / Changeover,834.25,60,480,389,382,7
2025-10-29,L3,Line 3 - Surface Treatment,S3,Night,480,96.0,384.0,Equipment Failure,Mechanical Breakdown,1136.0,60,480,353,343,10
2025-10-29,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1304,1287,17
2025-10-29,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,51.3,428.7,Changeover,Product Setup / Changeover,410.4,20,1440,1105,1094,11
2025-10-29,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,32.5,447.5,Changeover,Product Setup / Changeover,260.0,20,1440,1175,1168,7
2025-10-30,L1,Line 1 - CNC Machining,S1,Morning,480,23.1,456.9,Material Issue,Material Quality Reject,327.25,45,640,569,558,11
2025-10-30,L1,Line 1 - CNC Machining,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,622,614,8
2025-10-30,L1,Line 1 - CNC Machining,S3,Night,480,39.4,440.6,Changeover,Product Setup / Changeover,558.17,45,640,552,541,11
2025-10-30,L2,Line 2 - Precision Assembly,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,802,792,10
2025-10-30,L2,Line 2 - Precision Assembly,S2,Afternoon,480,60.5,419.5,Material Issue,Material Shortage,625.17,30,960,716,706,10
2025-10-30,L2,Line 2 - Precision Assembly,S3,Night,480,34.4,445.6,Equipment Failure,Mechanical Breakdown,355.47,30,960,804,794,10
2025-10-30,L3,Line 3 - Surface Treatment,S1,Morning,480,31.9,448.1,Equipment Failure,Mechanical Breakdown,377.48,60,480,447,435,12
2025-10-30,L3,Line 3 - Surface Treatment,S2,Afternoon,480,115.8,364.2,Unplanned Maintenance,Unscheduled Repair,1370.3,60,480,299,293,6
2025-10-30,L3,Line 3 - Surface Treatment,S3,Night,480,42.6,437.4,Material Issue,Material Shortage,504.1,60,480,319,312,7
2025-10-30,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1271,1260,11
2025-10-30,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,94.5,385.5,Planned Maintenance,Scheduled Preventive Maintenance,756.0,20,1440,971,959,12
2025-10-30,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,81.0,399.0,Material Issue,Material Shortage,648.0,20,1440,1071,1061,10
2025-10-31,L1,Line 1 - CNC Machining,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,585,583,2
2025-10-31,L1,Line 1 - CNC Machining,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,566,562,4
2025-10-31,L1,Line 1 - CNC Machining,S3,Night,480,82.8,397.2,Equipment Failure,Mechanical Breakdown,1173.0,45,640,442,432,10
2025-10-31,L2,Line 2 - Precision Assembly,S1,Morning,480,31.8,448.2,Operator,Operator Availability / Training,328.6,30,960,842,831,11
2025-10-31,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,886,876,10
2025-10-31,L2,Line 2 - Precision Assembly,S3,Night,480,26.0,454.0,Operator,Operator Availability / Training,268.67,30,960,855,853,2
2025-10-31,L3,Line 3 - Surface Treatment,S1,Morning,480,78.3,401.7,Material Issue,Material Shortage,926.55,60,480,357,348,9
2025-10-31,L3,Line 3 - Surface Treatment,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,60,480,388,380,8
2025-10-31,L3,Line 3 - Surface Treatment,S3,Night,480,96.9,383.1,Equipment Failure,Mechanical Breakdown,1146.65,60,480,362,349,13
2025-10-31,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,96.1,383.9,Equipment Failure,Mechanical Breakdown,768.8,20,1440,998,989,9
2025-10-31,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,32.1,447.9,Material Issue,Material Shortage,256.8,20,1440,1291,1277,14
2025-10-31,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,60.4,419.6,Changeover,Product Setup / Changeover,483.2,20,1440,1111,1105,6
2025-11-01,L1,Line 1 - CNC Machining,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,543,533,10
2025-11-01,L1,Line 1 - CNC Machining,S2,Afternoon,480,26.0,454.0,Material Issue,Material Quality Reject,368.33,45,640,540,533,7
2025-11-01,L1,Line 1 - CNC Machining,S3,Night,480,89.2,390.8,Planned Maintenance,Scheduled Preventive Maintenance,1263.67,45,640,484,474,10
2025-11-01,L2,Line 2 - Precision Assembly,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,915,906,9
2025-11-01,L2,Line 2 - Precision Assembly,S2,Afternoon,480,110.2,369.8,Equipment Failure,Electrical Fault,1138.73,30,960,659,652,7
2025-11-01,L2,Line 2 - Precision Assembly,S3,Night,480,84.6,395.4,Unplanned Maintenance,Unscheduled Repair,874.2,30,960,759,751,8
2025-11-01,L3,Line 3 - Surface Treatment,S1,Morning,480,56.8,423.2,Changeover,Product Setup / Changeover,672.13,60,480,391,383,8
2025-11-01,L3,Line 3 - Surface Treatment,S2,Afternoon,480,62.9,417.1,Changeover,Product Setup / Changeover,744.32,60,480,343,338,5
2025-11-01,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1258,1248,10
2025-11-01,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,63.1,416.9,Equipment Failure,Mechanical Breakdown,504.8,20,1440,1072,1061,11
2025-11-02,L1,Line 1 - CNC Machining,S1,Morning,480,109.2,370.8,Equipment Failure,Electrical Fault,1547.0,45,640,473,470,3
2025-11-02,L1,Line 1 - CNC Machining,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,546,537,9
2025-11-02,L1,Line 1 - CNC Machining,S3,Night,480,42.5,437.5,Material Issue,Material Quality Reject,602.08,45,640,535,524,11
2025-11-02,L2,Line 2 - Precision Assembly,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,889,876,13
2025-11-02,L2,Line 2 - Precision Assembly,S2,Afternoon,480,102.7,377.3,Planned Maintenance,Scheduled Preventive Maintenance,1061.23,30,960,649,640,9
2025-11-02,L2,Line 2 - Precision Assembly,S3,Night,480,101.7,378.3,Equipment Failure,Mechanical Breakdown,1050.9,30,960,692,685,7
2025-11-02,L3,Line 3 - Surface Treatment,S1,Morning,480,54.4,425.6,Material Issue,Material Shortage,643.73,60,480,388,375,13
2025-11-02,L3,Line 3 - Surface Treatment,S2,Afternoon,480,29.7,450.3,Operator,Operator Availability / Training,351.45,60,480,410,404,6
2025-11-02,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1296,1285,11
2025-11-02,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1139,1135,4
2025-11-03,L1,Line 1 - CNC Machining,S1,Morning,480,98.7,381.3,Planned Maintenance,Scheduled Preventive Maintenance,1398.25,45,640,461,454,7
2025-11-03,L1,Line 1 - CNC Machining,S2,Afternoon,480,81.6,398.4,Equipment Failure,Mechanical Breakdown,1156.0,45,640,459,452,7
2025-11-03,L1,Line 1 - CNC Machining,S3,Night,480,117.3,362.7,Equipment Failure,Mechanical Breakdown,1661.75,45,640,431,421,10
2025-11-03,L2,Line 2 - Precision Assembly,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,952,941,11
2025-11-03,L2,Line 2 - Precision Assembly,S2,Afternoon,480,72.4,407.6,Equipment Failure,Electrical Fault,748.13,30,960,739,728,11
2025-11-03,L2,Line 2 - Precision Assembly,S3,Night,480,104.9,375.1,Equipment Failure,Mechanical Breakdown,1083.97,30,960,669,657,12
2025-11-03,L3,Line 3 - Surface Treatment,S1,Morning,480,107.0,373.0,Planned Maintenance,Scheduled Preventive Maintenance,1266.17,60,480,337,328,9
2025-11-03,L3,Line 3 - Surface Treatment,S2,Afternoon,480,5.0,475.0,Operator,Operator Availability / Training,59.17,60,480,401,394,7
2025-11-03,L3,Line 3 - Surface Treatment,S3,Night,480,0.0,480.0,No Downtime,No Downtime,0.0,60,480,444,437,7
2025-11-03,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,19.1,460.9,Material Issue,Material Shortage,152.8,20,1440,1182,1171,11
2025-11-03,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,87.3,392.7,Planned Maintenance,Scheduled Preventive Maintenance,698.4,20,1440,998,991,7
2025-11-03,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,83.0,397.0,Unplanned Maintenance,Unscheduled Repair,664.0,20,1440,1036,1027,9
2025-11-04,L1,Line 1 - CNC Machining,S1,Morning,480,23.0,457.0,Changeover,Product Setup / Changeover,325.83,45,640,589,579,10
2025-11-04,L1,Line 1 - CNC Machining,S2,Afternoon,480,37.9,442.1,Material Issue,Material Quality Reject,536.92,45,640,517,514,3
2025-11-04,L1,Line 1 - CNC Machining,S3,Night,480,75.8,404.2,Material Issue,Material Shortage,1073.83,45,640,445,435,10
2025-11-04,L2,Line 2 - Precision Assembly,S1,Morning,480,72.9,407.1,Changeover,Product Setup / Changeover,753.3,30,960,725,723,2
2025-11-04,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,844,836,8
2025-11-04,L2,Line 2 - Precision Assembly,S3,Night,480,91.5,388.5,Planned Maintenance,Scheduled Preventive Maintenance,945.5,30,960,770,762,8
2025-11-04,L3,Line 3 - Surface Treatment,S1,Morning,480,8.6,471.4,Operator,Operator Availability / Training,101.77,60,480,462,449,13
2025-11-04,L3,Line 3 - Surface Treatment,S2,Afternoon,480,44.7,435.3,Changeover,Product Setup / Changeover,528.95,60,480,427,417,10
2025-11-04,L3,Line 3 - Surface Treatment,S3,Night,480,31.7,448.3,Material Issue,Material Quality Reject,375.12,60,480,438,431,7
2025-11-04,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,38.2,441.8,Equipment Failure,Mechanical Breakdown,305.6,20,1440,1325,1314,11
2025-11-04,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,113.9,366.1,Equipment Failure,Mechanical Breakdown,911.2,20,1440,1040,1027,13
2025-11-04,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,151.7,328.3,Equipment Failure,Mechanical Breakdown,1213.6,20,1440,853,845,8
2025-11-05,L1,Line 1 - CNC Machining,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,543,535,8
2025-11-05,L1,Line 1 - CNC Machining,S2,Afternoon,480,29.6,450.4,Material Issue,Material Quality Reject,419.33,45,640,541,526,15
2025-11-05,L1,Line 1 - CNC Machining,S3,Night,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,534,524,10
2025-11-05,L2,Line 2 - Precision Assembly,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,938,930,8
2025-11-05,L2,Line 2 - Precision Assembly,S2,Afternoon,480,46.2,433.8,Unplanned Maintenance,Unscheduled Repair,477.4,30,960,799,794,5
2025-11-05,L2,Line 2 - Precision Assembly,S3,Night,480,103.7,376.3,Equipment Failure,Mechanical Breakdown,1071.57,30,960,612,599,13
2025-11-05,L3,Line 3 - Surface Treatment,S1,Morning,480,93.6,386.4,Equipment Failure,Electrical Fault,1107.6,60,480,371,359,12
2025-11-05,L3,Line 3 - Surface Treatment,S2,Afternoon,480,26.8,453.2,Material Issue,Material Quality Reject,317.13,60,480,413,403,10
2025-11-05,L3,Line 3 - Surface Treatment,S3,Night,480,63.6,416.4,Changeover,Product Setup / Changeover,752.6,60,480,407,400,7
2025-11-05,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,79.6,400.4,Equipment Failure,Mechanical Breakdown,636.8,20,1440,1085,1073,12
2025-11-05,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1237,1232,5
2025-11-05,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,46.7,433.3,Changeover,Product Setup / Changeover,373.6,20,1440,1155,1140,15
2025-11-06,L1,Line 1 - CNC Machining,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,560,550,10
2025-11-06,L1,Line 1 - CNC Machining,S2,Afternoon,480,118.1,361.9,Equipment Failure,Mechanical Breakdown,1673.08,45,640,405,398,7
2025-11-06,L1,Line 1 - CNC Machining,S3,Night,480,95.5,384.5,Unplanned Maintenance,Unscheduled Repair,1352.92,45,640,465,454,11
2025-11-06,L2,Line 2 - Precision Assembly,S1,Morning,480,32.2,447.8,Material Issue,Material Shortage,332.73,30,960,811,801,10
2025-11-06,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,792,787,5
2025-11-06,L2,Line 2 - Precision Assembly,S3,Night,480,37.7,442.3,Material Issue,Material Quality Reject,389.57,30,960,802,796,6
2025-11-06,L3,Line 3 - Surface Treatment,S1,Morning,480,37.0,443.0,Changeover,Product Setup / Changeover,437.83,60,480,390,382,8
2025-11-06,L3,Line 3 - Surface Treatment,S2,Afternoon,480,32.1,447.9,Changeover,Product Setup / Changeover,379.85,60,480,391,382,9
2025-11-06,L3,Line 3 - Surface Treatment,S3,Night,480,0.0,480.0,No Downtime,No Downtime,0.0,60,480,451,443,8
2025-11-06,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,81.1,398.9,Unplanned Maintenance,Unscheduled Repair,648.8,20,1440,1151,1139,12
2025-11-06,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1242,1233,9
2025-11-06,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,72.3,407.7,Equipment Failure,Mechanical Breakdown,578.4,20,1440,1007,1004,3
2025-11-07,L1,Line 1 - CNC Machining,S1,Morning,480,35.0,445.0,Changeover,Product Setup / Changeover,495.83,45,640,553,544,9
2025-11-07,L1,Line 1 - CNC Machining,S2,Afternoon,480,85.7,394.3,Equipment Failure,Mechanical Breakdown,1214.08,45,640,510,503,7
2025-11-07,L1,Line 1 - CNC Machining,S3,Night,480,95.5,384.5,Unplanned Maintenance,Unscheduled Repair,1352.92,45,640,436,428,8
2025-11-07,L2,Line 2 - Precision Assembly,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,902,891,11
2025-11-07,L2,Line 2 - Precision Assembly,S2,Afternoon,480,82.6,397.4,Planned Maintenance,Scheduled Preventive Maintenance,853.53,30,960,692,688,4
2025-11-07,L2,Line 2 - Precision Assembly,S3,Night,480,65.5,414.5,Material Issue,Material Shortage,676.83,30,960,761,755,6
2025-11-07,L3,Line 3 - Surface Treatment,S1,Morning,480,25.6,454.4,Equipment Failure,Mechanical Breakdown,302.93,60,480,437,433,4
2025-11-07,L3,Line 3 - Surface Treatment,S2,Afternoon,480,73.1,406.9,Equipment Failure,Mechanical Breakdown,865.02,60,480,367,358,9
2025-11-07,L3,Line 3 - Surface Treatment,S3,Night,480,11.6,468.4,Changeover,Product Setup / Changeover,137.27,60,480,442,434,8
2025-11-07,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,9.5,470.5,Equipment Failure,Mechanical Breakdown,76.0,20,1440,1371,1360,11
2025-11-07,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,97.1,382.9,Equipment Failure,Mechanical Breakdown,776.8,20,1440,1115,1105,10
2025-11-07,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1361,1354,7
2025-11-08,L1,Line 1 - CNC Machining,S1,Morning,480,33.1,446.9,Changeover,Product Setup / Changeover,468.92,45,640,483,474,9
2025-11-08,L1,Line 1 - CNC Machining,S2,Afternoon,480,89.3,390.7,Equipment Failure,Electrical Fault,1265.08,45,640,504,498,6
2025-11-08,L1,Line 1 - CNC Machining,S3,Night,480,69.1,410.9,Equipment Failure,Electrical Fault,978.92,45,640,494,484,10
2025-11-08,L2,Line 2 - Precision Assembly,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,845,838,7
2025-11-08,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,811,806,5
2025-11-08,L2,Line 2 - Precision Assembly,S3,Night,480,108.4,371.6,Equipment Failure,Mechanical Breakdown,1120.13,30,960,613,601,12
2025-11-08,L3,Line 3 - Surface Treatment,S1,Morning,480,54.2,425.8,Planned Maintenance,Scheduled Preventive Maintenance,641.37,60,480,366,358,8
2025-11-08,L3,Line 3 - Surface Treatment,S2,Afternoon,480,27.8,452.2,Material Issue,Material Quality Reject,328.97,60,480,415,410,5
2025-11-08,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,51.3,428.7,Material Issue,Material Shortage,410.4,20,1440,1163,1154,9
2025-11-08,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,99.6,380.4,Planned Maintenance,Scheduled Preventive Maintenance,796.8,20,1440,1008,997,11
2025-11-09,L1,Line 1 - CNC Machining,S1,Morning,480,104.7,375.3,Equipment Failure,Mechanical Breakdown,1483.25,45,640,485,474,11
2025-11-09,L1,Line 1 - CNC Machining,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,509,501,8
2025-11-09,L1,Line 1 - CNC Machining,S3,Night,480,19.7,460.3,Operator,Operator Availability / Training,279.08,45,640,516,512,4
2025-11-09,L2,Line 2 - Precision Assembly,S1,Morning,480,47.4,432.6,Changeover,Product Setup / Changeover,489.8,30,960,856,848,8
2025-11-09,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,861,852,9
2025-11-09,L2,Line 2 - Precision Assembly,S3,Night,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,789,780,9
2025-11-09,L3,Line 3 - Surface Treatment,S1,Morning,480,73.0,407.0,Equipment Failure,Mechanical Breakdown,863.83,60,480,388,382,6
2025-11-09,L3,Line 3 - Surface Treatment,S2,Afternoon,480,28.9,451.1,Operator,Operator Availability / Training,341.98,60,480,383,376,7
2025-11-09,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,53.3,426.7,Changeover,Product Setup / Changeover,426.4,20,1440,1093,1087,6
2025-11-09,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,45.1,434.9,Material Issue,Material Shortage,360.8,20,1440,1163,1148,15
2025-11-10,L1,Line 1 - CNC Machining,S1,Morning,480,162.1,317.9,Equipment Failure,Mechanical Breakdown,2296.42,45,640,397,389,8
2025-11-10,L1,Line 1 - CNC Machining,S2,Afternoon,480,52.6,427.4,Changeover,Product Setup / Changeover,745.17,45,640,499,496,3
2025-11-10,L1,Line 1 - CNC Machining,S3,Night,480,40.8,439.2,Changeover,Product Setup / Changeover,578.0,45,640,517,506,11
2025-11-10,L2,Line 2 - Precision Assembly,S1,Morning,480,32.0,448.0,Operator,Operator Availability / Training,330.67,30,960,749,747,2
2025-11-10,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,830,822,8
2025-11-10,L2,Line 2 - Precision Assembly,S3,Night,480,46.4,433.6,Changeover,Product Setup / Changeover,479.47,30,960,803,791,12
2025-11-10,L3,Line 3 - Surface Treatment,S1,Morning,480,72.7,407.3,Material Issue,Material Shortage,860.28,60,480,378,370,8
2025-11-10,L3,Line 3 - Surface Treatment,S2,Afternoon,480,89.8,390.2,Planned Maintenance,Scheduled Preventive Maintenance,1062.63,60,480,323,320,3
2025-11-10,L3,Line 3 - Surface Treatment,S3,Night,480,106.8,373.2,Planned Maintenance,Scheduled Preventive Maintenance,1263.8,60,480,355,349,6
2025-11-10,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,94.9,385.1,Equipment Failure,Electrical Fault,759.2,20,1440,1064,1059,5
2025-11-10,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,48.6,431.4,Changeover,Product Setup / Changeover,388.8,20,1440,1164,1154,10
2025-11-10,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1266,1257,9
2025-11-11,L1,Line 1 - CNC Machining,S1,Morning,480,25.3,454.7,Operator,Operator Availability / Training,358.42,45,640,534,527,7
2025-11-11,L1,Line 1 - CNC Machining,S2,Afternoon,480,62.9,417.1,Unplanned Maintenance,Unscheduled Repair,891.08,45,640,529,520,9
2025-11-11,L1,Line 1 - CNC Machining,S3,Night,480,47.6,432.4,Operator,Operator Availability / Training,674.33,45,640,524,517,7
2025-11-11,L2,Line 2 - Precision Assembly,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,960,948,12
2025-11-11,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,895,885,10
2025-11-11,L2,Line 2 - Precision Assembly,S3,Night,480,33.0,447.0,Material Issue,Material Shortage,341.0,30,960,795,789,6
2025-11-11,L3,Line 3 - Surface Treatment,S1,Morning,480,89.4,390.6,Unplanned Maintenance,Unscheduled Repair,1057.9,60,480,358,351,7
2025-11-11,L3,Line 3 - Surface Treatment,S2,Afternoon,480,67.2,412.8,Unplanned Maintenance,Unscheduled Repair,795.2,60,480,394,381,13
2025-11-11,L3,Line 3 - Surface Treatment,S3,Night,480,34.1,445.9,Changeover,Product Setup / Changeover,403.52,60,480,429,416,13
2025-11-11,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1216,1202,14
2025-11-11,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,69.7,410.3,Equipment Failure,Electrical Fault,557.6,20,1440,1151,1136,15
2025-11-11,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,107.5,372.5,Unplanned Maintenance,Unscheduled Repair,860.0,20,1440,1014,1005,9
2025-11-12,L1,Line 1 - CNC Machining,S1,Morning,480,60.1,419.9,Changeover,Product Setup / Changeover,851.42,45,640,535,527,8
